Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-08 11:45:00+07:00,875.9199829,876.7700195,874.9099731,874.9799805,0,0,0
2023-11-08 12:00:00+07:00,874.6799927,875.4000244,874,875.1900024,0,0,0
2023-11-08 12:15:00+07:00,875.5999756,875.8099976,873.5999756,875.1900024,0,0,0
2023-11-08 12:30:00+07:00,874.9299927,874.9299927,874.9299927,874.9299927,0,0,0
2023-11-08 14:15:00+07:00,874.8300171,875.3200073,874.3499756,874.3499756,0,0,0
2023-11-08 14:30:00+07:00,874.6799927,875.4099731,873.0900269,873.1799927,0,0,0
2023-11-08 14:45:00+07:00,873.5700073,873.5700073,869.4400024,870.0800171,0,0,0
2023-11-08 15:00:00+07:00,869.789978,871.3599854,869.3499756,870.2800293,0,0,0
2023-11-08 15:15:00+07:00,870.7399902,872.6300049,870.5,872.4899902,0,0,0
2023-11-08 15:30:00+07:00,873.1900024,873.710022,871.8200073,872.539978,0,0,0
2023-11-08 15:45:00+07:00,872.9899902,874.289978,871.8200073,874.289978,0,0,0
2023-11-08 16:00:00+07:00,873.8300171,874.9500122,873.210022,873.7299805,0,0,0
2023-11-08 16:15:00+07:00,873.4899902,875.0100098,872.75,873.3099976,0,0,0
2023-11-09 10:00:00+07:00,870.5200195,870.5200195,865,866.7299805,0,0,0
2023-11-09 10:15:00+07:00,866.4899902,868.0200195,865.5300293,866.2000122,0,0,0
2023-11-09 10:30:00+07:00,866.0499878,866.3900146,861.75,862.0300293,0,0,0
2023-11-09 10:45:00+07:00,861.8300171,863.9699707,861.6400146,863.7000122,0,0,0
2023-11-09 11:00:00+07:00,863.6500244,864.4799805,860.8400269,862.8099976,0,0,0
2023-11-09 11:15:00+07:00,862.5700073,863.0300293,861.5200195,862.8699951,0,0,0
2023-11-09 11:30:00+07:00,862.1699829,864.1400146,861.7800293,863.4899902,0,0,0
2023-11-09 11:45:00+07:00,863.3900146,863.7199707,862.2600098,863.25,0,0,0
2023-11-09 12:00:00+07:00,863.6400146,863.7000122,861.75,862.25,0,0,0
2023-11-09 12:15:00+07:00,862.8200073,862.9000244,859.9299927,862.2600098,0,0,0
2023-11-09 12:30:00+07:00,862.9799805,862.9799805,862.9799805,862.9799805,0,0,0
2023-11-09 14:15:00+07:00,862.25,863.1500244,861.9699707,862.1300049,0,0,0
2023-11-09 14:30:00+07:00,862.6799927,867.5599976,862.6799927,867.0100098,0,0,0
2023-11-09 14:45:00+07:00,867.6500244,868.3200073,867.289978,868.3099976,0,0,0
2023-11-09 15:00:00+07:00,868.9799805,871.0200195,868.7999878,870.1400146,0,0,0
2023-11-09 15:15:00+07:00,869.8300171,873.9699707,868.5,873.9699707,0,0,0
2023-11-09 15:30:00+07:00,873.710022,873.710022,870.7700195,871.1400146,0,0,0
2023-11-09 15:45:00+07:00,870.9099731,871.1599731,869.8499756,870.3200073,0,0,0
2023-11-09 16:00:00+07:00,870.8300171,870.8300171,868.3800049,869.0700073,0,0,0
2023-11-09 16:15:00+07:00,869.7999878,871,869.1199951,870.4099731,0,0,0
2023-11-10 10:00:00+07:00,861.4000244,861.8099976,858.3099976,858.6300049,0,0,0
2023-11-10 10:15:00+07:00,858.210022,862.789978,858.210022,862.1400146,0,0,0
2023-11-10 10:30:00+07:00,862.0900269,862.5,861,861.7700195,0,0,0
2023-11-10 10:45:00+07:00,861.5100098,862.4199829,859.8900146,860.4699707,0,0,0
2023-11-10 11:00:00+07:00,860.25,862.4400024,859.8900146,861.4799805,0,0,0
2023-11-10 11:15:00+07:00,861.5800171,864.460022,861.5800171,864.460022,0,0,0
2023-11-10 11:30:00+07:00,864.2800293,865.9299927,863.75,863.75,0,0,0
2023-11-10 11:45:00+07:00,863.539978,866.8400269,863.1099854,865.8699951,0,0,0
2023-11-10 12:00:00+07:00,866.0700073,867.0100098,865.2299805,865.9000244,0,0,0
2023-11-10 12:15:00+07:00,865.8400269,866.1799927,863.9299927,864.4000244,0,0,0
2023-11-10 12:30:00+07:00,865.5800171,865.5800171,865.5800171,865.5800171,0,0,0
2023-11-10 14:15:00+07:00,863.6300049,864.6199951,863.1099854,864.5599976,0,0,0
2023-11-10 14:30:00+07:00,864.960022,868.289978,864.210022,868.289978,0,0,0
2023-11-10 14:45:00+07:00,867.6900024,870.1199951,866.210022,870.0900269,0,0,0
2023-11-10 15:00:00+07:00,869.3699951,870.4699707,864.9400024,865.2299805,0,0,0
2023-11-10 15:15:00+07:00,865.3400269,866.2600098,864.5100098,865.0100098,0,0,0
2023-11-10 15:30:00+07:00,865.0100098,866.3200073,864.3099976,866.3200073,0,0,0
2023-11-10 15:45:00+07:00,865.7299805,866.9199829,862.5999756,862.7700195,0,0,0
2023-11-10 16:00:00+07:00,862.9199829,864.0100098,860.6699829,861.0999756,0,0,0
2023-11-10 16:15:00+07:00,861.9799805,862.039978,860.1699829,861.4899902,0,0,0
2023-11-13 10:00:00+07:00,861.6199951,861.8400269,855.8200073,856.9099731,0,0,0
2023-11-13 10:15:00+07:00,857.289978,858.7299805,855.3499756,855.6199951,0,0,0
2023-11-13 10:30:00+07:00,855.1400146,856.0900269,854.0200195,854.0200195,0,0,0
2023-11-13 10:45:00+07:00,854.2199707,856.8699951,854.2199707,855.7399902,0,0,0
2023-11-13 11:00:00+07:00,855.8699951,856.1199951,853.7600098,854.539978,0,0,0
2023-11-13 11:15:00+07:00,854.7800293,859.0499878,854.2700195,857.5499878,0,0,0
2023-11-13 11:30:00+07:00,857.2000122,858.460022,856.5,857.4199829,0,0,0
2023-11-13 11:45:00+07:00,857.5200195,857.960022,855.7399902,856.1799927,0,0,0
2023-11-13 12:00:00+07:00,856.3800049,857.3400269,855.6799927,856.789978,0,0,0
2023-11-13 12:15:00+07:00,856.9500122,858.289978,856.1699829,857.7199707,0,0,0
2023-11-13 12:30:00+07:00,857.7000122,857.7000122,857.7000122,857.7000122,0,0,0
2023-11-13 14:15:00+07:00,859.0999756,859.4899902,858.539978,858.9299927,0,0,0
2023-11-13 14:30:00+07:00,858.9899902,860.9199829,858.5700073,860.2199707,0,0,0
2023-11-13 14:45:00+07:00,860.6900024,862.9400024,860.0599976,862.7999878,0,0,0
2023-11-13 15:00:00+07:00,862.539978,862.960022,858.1599731,859.5,0,0,0
2023-11-13 15:15:00+07:00,859.2800293,860.7600098,858.8200073,859.460022,0,0,0
2023-11-13 15:30:00+07:00,859.2199707,860.8300171,858.9899902,859.9500122,0,0,0
2023-11-13 15:45:00+07:00,859.5300293,861.0300293,859.1400146,859.5999756,0,0,0
2023-11-13 16:00:00+07:00,859.1500244,860.25,857.6699829,859.7000122,0,0,0
2023-11-13 16:15:00+07:00,859.5100098,860.9799805,859.1199951,860.4799805,0,0,0
2023-11-14 10:00:00+07:00,863.0200195,865.6300049,862.2199707,863.4199829,0,0,0
2023-11-14 10:15:00+07:00,863.9299927,864.2600098,860.4299927,861.3400269,0,0,0
2023-11-14 10:30:00+07:00,861.4299927,862.1300049,859.8200073,860.6300049,0,0,0
2023-11-14 10:45:00+07:00,860.5700073,862.7600098,858.960022,862.3400269,0,0,0
2023-11-14 11:00:00+07:00,862.2199707,862.3800049,860.2600098,861.5499878,0,0,0
2023-11-14 11:15:00+07:00,860.7000122,861.9199829,860.0900269,861.9199829,0,0,0
2023-11-14 11:30:00+07:00,861.7800293,864.1300049,861.7800293,862.8400269,0,0,0
2023-11-14 11:45:00+07:00,862.6400146,862.9899902,860.6099854,860.9500122,0,0,0
2023-11-14 12:00:00+07:00,860.460022,861,859.3699951,859.4099731,0,0,0
2023-11-14 12:15:00+07:00,859.2999878,859.9099731,856.0100098,857.2600098,0,0,0
2023-11-14 12:30:00+07:00,856.539978,856.539978,856.539978,856.539978,0,0,0
2023-11-14 14:15:00+07:00,858.0900269,858.0900269,858.0900269,858.0900269,0,0,0
2023-11-14 14:30:00+07:00,858.8400269,860.5700073,856.0900269,859.6799927,0,0,0
2023-11-14 14:45:00+07:00,859.75,860.4099731,858.75,858.8499756,0,0,0
2023-11-14 15:00:00+07:00,858.9199829,859.3099976,857.8900146,858.4199829,0,0,0
2023-11-14 15:15:00+07:00,858.9500122,861.6199951,858.1900024,861.1900024,0,0,0
2023-11-14 15:30:00+07:00,861.2000122,861.7299805,860.3499756,860.7000122,0,0,0
2023-11-14 15:45:00+07:00,860.210022,861.5800171,859.5100098,860.6400146,0,0,0
2023-11-14 16:00:00+07:00,860.5100098,861.4099731,860.0100098,860.6300049,0,0,0
2023-11-14 16:15:00+07:00,860.960022,861.4199829,859.0900269,860.8300171,0,0,0
2023-11-15 10:00:00+07:00,872.1799927,872.960022,871.0800171,871.4500122,0,0,0
2023-11-15 10:15:00+07:00,871.5900269,874.789978,871.5900269,873.3900146,0,0,0
2023-11-15 10:30:00+07:00,873.710022,875.9099731,873.289978,875.2299805,0,0,0
2023-11-15 10:45:00+07:00,875.3300171,876.5100098,874.4099731,874.8300171,0,0,0
2023-11-15 11:00:00+07:00,875.0499878,875.8699951,873.75,874.9799805,0,0,0
2023-11-15 11:15:00+07:00,874.7999878,876.3200073,874.3099976,876.2600098,0,0,0
2023-11-15 11:30:00+07:00,876.460022,877.2999878,875.5800171,876.4299927,0,0,0
2023-11-15 11:45:00+07:00,876.5499878,877.6699829,875.7600098,876.7700195,0,0,0
2023-11-15 12:00:00+07:00,876.9699707,878.5499878,876.4199829,876.6799927,0,0,0
2023-11-15 12:15:00+07:00,876.960022,878.1199951,875.5300293,877.4500122,0,0,0
2023-11-15 12:30:00+07:00,878.460022,878.460022,878.460022,878.460022,0,0,0
2023-11-15 14:15:00+07:00,877.8099976,877.8099976,877.5,877.5,0,0,0
2023-11-15 14:30:00+07:00,877.4299927,880.8900146,877.0700073,878.7399902,0,0,0
2023-11-15 14:45:00+07:00,879.2999878,879.8599854,877.5300293,879.0700073,0,0,0
2023-11-15 15:00:00+07:00,878.9799805,879.2199707,877.289978,878.5100098,0,0,0
2023-11-15 15:15:00+07:00,878.6500244,879.0800171,877.539978,878.289978,0,0,0
2023-11-15 15:30:00+07:00,878.4799805,879.2800293,877.3400269,878.1199951,0,0,0
2023-11-15 15:45:00+07:00,877.960022,879.3900146,877.4299927,878.25,0,0,0
2023-11-15 16:00:00+07:00,878.0999756,879.7600098,877.0300293,877.9199829,0,0,0
2023-11-15 16:15:00+07:00,878.6099854,879.6400146,877.5300293,879.0700073,0,0,0
2023-11-16 10:00:00+07:00,875.9299927,877.8400269,875.5800171,877.1500244,0,0,0
2023-11-16 10:15:00+07:00,876.9000244,879.2800293,876.3599854,878.4099731,0,0,0
2023-11-16 10:30:00+07:00,878.2000122,878.9799805,876.0200195,876.1699829,0,0,0
2023-11-16 10:45:00+07:00,876.5700073,877.4400024,874.4099731,875.0800171,0,0,0
2023-11-16 11:00:00+07:00,875.4799805,877.1500244,874.6900024,875.7999878,0,0,0
2023-11-16 11:15:00+07:00,876.3800049,876.9400024,875.4000244,876.460022,0,0,0
2023-11-16 11:30:00+07:00,876.210022,877.210022,875.5700073,875.8099976,0,0,0
2023-11-16 11:45:00+07:00,876.8200073,877.1599731,875.4699707,876.4899902,0,0,0
2023-11-16 12:00:00+07:00,877,877.5599976,875.4000244,877.289978,0,0,0
2023-11-16 12:15:00+07:00,875.4899902,877.289978,875.4899902,877.289978,0,0,0
2023-11-16 12:30:00+07:00,877.5599976,877.5599976,877.5599976,877.5599976,0,0,0
2023-11-16 14:15:00+07:00,877.1799927,878.8300171,877.1799927,878.039978,0,0,0
2023-11-16 14:30:00+07:00,878.4899902,878.4899902,874.3300171,874.8400269,0,0,0
2023-11-16 14:45:00+07:00,875.1500244,875.6199951,873.9099731,875.5599976,0,0,0
2023-11-16 15:00:00+07:00,874.2299805,876.3599854,874.2299805,875.539978,0,0,0
2023-11-16 15:15:00+07:00,875.3900146,876.6699829,874.9299927,875.9500122,0,0,0
2023-11-16 15:30:00+07:00,875.3200073,877.7800293,875.3200073,876.1400146,0,0,0
2023-11-16 15:45:00+07:00,876.5900269,878.5100098,876.2299805,877.6799927,0,0,0
2023-11-16 16:00:00+07:00,877.0800171,878.4199829,876.8200073,876.9799805,0,0,0
2023-11-16 16:15:00+07:00,877.0900269,879.1599731,876.5100098,877.4000244,0,0,0
2023-11-17 10:00:00+07:00,872.4199829,876.9199829,872.4199829,875.4899902,0,0,0
2023-11-17 10:15:00+07:00,875.4699707,877.0100098,874.7800293,876.1699829,0,0,0
2023-11-17 10:30:00+07:00,876.5900269,876.5900269,874.6500244,875.3499756,0,0,0
2023-11-17 10:45:00+07:00,875.4299927,877.9500122,874.9400024,877.6900024,0,0,0
2023-11-17 11:00:00+07:00,877.9699707,879.4899902,877.0300293,878.4000244,0,0,0
2023-11-17 11:15:00+07:00,878.6500244,879.3499756,877.6099854,878.3800049,0,0,0
2023-11-17 11:30:00+07:00,878.7600098,882.0300293,878.7600098,881.1599731,0,0,0
2023-11-17 11:45:00+07:00,880.960022,881.3099976,879.25,879.6199951,0,0,0
2023-11-17 12:00:00+07:00,880.0599976,880.0599976,876.039978,876.2600098,0,0,0
2023-11-17 12:15:00+07:00,875.2600098,876.5999756,874.5900269,875.460022,0,0,0
2023-11-17 12:30:00+07:00,874.7800293,874.7800293,874.7800293,874.7800293,0,0,0
2023-11-17 14:15:00+07:00,876.3300171,876.8599854,876.3300171,876.75,0,0,0
2023-11-17 14:30:00+07:00,875.9400024,877.6599731,875.75,877.2800293,0,0,0
2023-11-17 14:45:00+07:00,878.0900269,878.1799927,876.7600098,876.8900146,0,0,0
2023-11-17 15:00:00+07:00,876.789978,877.539978,875.8699951,876.0499878,0,0,0
2023-11-17 15:15:00+07:00,876.5100098,876.5100098,873.4699707,874.5200195,0,0,0
2023-11-17 15:30:00+07:00,874.6599731,876.4899902,873.2999878,874.8699951,0,0,0
2023-11-17 15:45:00+07:00,875.5499878,876.1400146,874.5900269,875.710022,0,0,0
2023-11-17 16:00:00+07:00,875.960022,878.1400146,875.8800049,878.1400146,0,0,0
2023-11-17 16:15:00+07:00,878.4299927,878.4299927,875.6099854,876.9799805,0,0,0
2023-11-20 10:00:00+07:00,876.1699829,877.3200073,875.5300293,875.7700195,0,0,0
2023-11-20 10:15:00+07:00,875.9199829,877.6799927,874.5599976,877.6199951,0,0,0
2023-11-20 10:30:00+07:00,876.7600098,877.0999756,874.5,874.5,0,0,0
2023-11-20 10:45:00+07:00,874.9199829,875.6199951,873.4899902,874.6300049,0,0,0
2023-11-20 11:00:00+07:00,874.539978,874.6400146,872.5800171,873.1799927,0,0,0
2023-11-20 11:15:00+07:00,873.8300171,875.789978,873.7299805,875.1099854,0,0,0
2023-11-20 11:30:00+07:00,874.9899902,877.3200073,874.0499878,876,0,0,0
2023-11-20 11:45:00+07:00,877.0100098,879.039978,876.7299805,878.4000244,0,0,0
2023-11-20 12:00:00+07:00,878.4299927,879.9400024,877.7000122,878.7000122,0,0,0
2023-11-20 12:15:00+07:00,878.9000244,879.3499756,877.75,878.5300293,0,0,0
2023-11-20 12:30:00+07:00,878.8300171,878.8300171,878.8300171,878.8300171,0,0,0
2023-11-20 14:30:00+07:00,878.8099976,880.1699829,876.2700195,877.1500244,0,0,0
2023-11-20 14:45:00+07:00,876.7999878,878.0300293,876.2299805,876.8499756,0,0,0
2023-11-20 15:00:00+07:00,877.3099976,878.3300171,876.289978,878.3300171,0,0,0
2023-11-20 15:15:00+07:00,878.2399902,878.6799927,876.5200195,876.5200195,0,0,0
2023-11-20 15:30:00+07:00,877.3599854,879.2800293,876.6900024,878.5300293,0,0,0
2023-11-20 15:45:00+07:00,878.9000244,879.2700195,877.4500122,877.8599854,0,0,0
2023-11-20 16:00:00+07:00,878.789978,879.8499756,877.6400146,877.960022,0,0,0
2023-11-20 16:15:00+07:00,878.0999756,879.5599976,877.7800293,878.8400269,0,0,0
2023-11-21 10:00:00+07:00,882.9500122,882.9500122,879.7999878,880.0999756,0,0,0
2023-11-21 10:15:00+07:00,879.8400269,882.4099731,879.5100098,881.9500122,0,0,0
2023-11-21 10:30:00+07:00,881.4000244,883.5,881.3300171,882.289978,0,0,0
2023-11-21 10:45:00+07:00,882.5200195,883.1199951,881.5100098,882.5200195,0,0,0
2023-11-21 11:00:00+07:00,881.5800171,883.6900024,881.5800171,883.5300293,0,0,0
2023-11-21 11:15:00+07:00,882.6799927,883.6300049,882.3499756,882.9099731,0,0,0
2023-11-21 11:30:00+07:00,882.2000122,883.4299927,881.7600098,883.2999878,0,0,0
2023-11-21 11:45:00+07:00,883.7199707,883.7199707,882.5800171,883.4099731,0,0,0
2023-11-21 12:00:00+07:00,883.1699829,883.8800049,881.9799805,883.4899902,0,0,0
2023-11-21 12:15:00+07:00,883.7399902,883.7700195,882.1699829,882.1900024,0,0,0
2023-11-21 12:30:00+07:00,882.460022,882.460022,882.460022,882.460022,0,0,0
2023-11-21 14:15:00+07:00,880.9299927,882.3400269,880.7399902,880.7399902,0,0,0
2023-11-21 14:30:00+07:00,880.6099854,880.6099854,877.75,878.8400269,0,0,0
2023-11-21 14:45:00+07:00,878.9199829,880.460022,878.2299805,879.5800171,0,0,0
2023-11-21 15:00:00+07:00,879.4400024,880.5,879.3099976,880.039978,0,0,0
2023-11-21 15:15:00+07:00,880.0800171,881.3099976,879.6500244,880.0200195,0,0,0
2023-11-21 15:30:00+07:00,879.8400269,880.039978,878.1500244,878.9899902,0,0,0
2023-11-21 15:45:00+07:00,879.8099976,879.9000244,877.8499756,879.2000122,0,0,0
2023-11-21 16:00:00+07:00,878.8400269,880.1199951,877.8900146,879.1400146,0,0,0
2023-11-21 16:15:00+07:00,879.3200073,880.6900024,878.6900024,880.6900024,0,0,0
2023-11-22 10:00:00+07:00,879.7399902,879.7399902,875.960022,876.0800171,0,0,0
2023-11-22 10:15:00+07:00,876.3900146,878.6699829,875.6199951,877.8099976,0,0,0
2023-11-22 10:30:00+07:00,877.539978,878.4699707,875.960022,876.9299927,0,0,0
2023-11-22 10:45:00+07:00,875.710022,877.4099731,875.5,876.960022,0,0,0
2023-11-22 11:00:00+07:00,876.8300171,877.0100098,875.2600098,875.5300293,0,0,0
2023-11-22 11:15:00+07:00,876.0700073,876.5300293,873.4099731,873.5100098,0,0,0
2023-11-22 11:30:00+07:00,872.9099731,874.3800049,872.3900146,873.3099976,0,0,0
2023-11-22 11:45:00+07:00,873.3300171,873.9000244,872.0999756,872.6900024,0,0,0
2023-11-22 12:00:00+07:00,872.6400146,873.6400146,871.4000244,872.3099976,0,0,0
2023-11-22 12:15:00+07:00,871.3499756,872.1799927,870.1199951,872.0200195,0,0,0
2023-11-22 12:30:00+07:00,871.710022,871.710022,871.710022,871.710022,0,0,0
2023-11-22 14:15:00+07:00,871.1500244,872.539978,871.1500244,872.539978,0,0,0
2023-11-22 14:30:00+07:00,872.5900269,874.8300171,872.3599854,873.2700195,0,0,0
2023-11-22 14:45:00+07:00,873.8900146,875.6799927,873.6599731,875.0599976,0,0,0
2023-11-22 15:00:00+07:00,874.9299927,875.7399902,873.5300293,873.9500122,0,0,0
2023-11-22 15:15:00+07:00,874.2299805,874.5200195,872.8800049,874.2199707,0,0,0
2023-11-22 15:30:00+07:00,874.289978,874.6799927,873,874.460022,0,0,0
2023-11-22 15:45:00+07:00,874.2800293,874.9400024,873.2000122,873.9299927,0,0,0
2023-11-22 16:00:00+07:00,873.5499878,874.9400024,872.8800049,874.4799805,0,0,0
2023-11-22 16:15:00+07:00,873.9299927,875.4500122,873.9299927,874.7999878,0,0,0
2023-11-23 10:00:00+07:00,872.8800049,872.8800049,868.75,868.8099976,0,0,0
2023-11-23 10:15:00+07:00,869.0599976,871.8599854,869.0100098,870.2199707,0,0,0
2023-11-23 10:30:00+07:00,869.0200195,873.0100098,869.0200195,871.3099976,0,0,0
2023-11-23 10:45:00+07:00,871.1199951,871.4000244,869.8699951,870.5999756,0,0,0
2023-11-23 11:00:00+07:00,870.4400024,870.4400024,866.039978,866.039978,0,0,0
2023-11-23 11:15:00+07:00,866.7199707,867.3099976,865.3900146,866.6500244,0,0,0
2023-11-23 11:30:00+07:00,866.3800049,866.6699829,863.7199707,864.960022,0,0,0
2023-11-23 11:45:00+07:00,864.9099731,865.8900146,863.9299927,865.0999756,0,0,0
2023-11-23 12:00:00+07:00,865.3599854,865.7199707,864.1199951,865.710022,0,0,0
2023-11-23 12:15:00+07:00,864.5800171,865.5200195,863.8300171,863.8699951,0,0,0
2023-11-23 12:30:00+07:00,863.8800049,863.8800049,863.8800049,863.8800049,0,0,0
2023-11-23 14:15:00+07:00,865.5999756,867.5800171,865.5999756,866.7000122,0,0,0
2023-11-23 14:30:00+07:00,867.3800049,869.6500244,867.2299805,868.8599854,0,0,0
2023-11-23 14:45:00+07:00,868.7600098,870.0800171,868.3900146,868.7199707,0,0,0
2023-11-23 15:00:00+07:00,868.7600098,869.5800171,867.3099976,867.7600098,0,0,0
2023-11-23 15:15:00+07:00,867.8200073,868.5499878,866.9500122,868.2800293,0,0,0
2023-11-23 15:30:00+07:00,868.4000244,868.8400269,867.0900269,867.75,0,0,0
2023-11-23 15:45:00+07:00,868.1500244,868.7700195,866.3400269,867.3400269,0,0,0
2023-11-23 16:00:00+07:00,867.539978,868.039978,865.9899902,866.9899902,0,0,0
2023-11-23 16:15:00+07:00,867.0300293,868.6799927,866.1500244,866.3200073,0,0,0
2023-11-24 10:00:00+07:00,868.4199829,870.4500122,867.6900024,870.25,0,0,0
2023-11-24 10:15:00+07:00,870.3699951,870.5,866.7199707,867.2999878,0,0,0
2023-11-24 10:30:00+07:00,867.5700073,868.4000244,864.6900024,865.2399902,0,0,0
2023-11-24 10:45:00+07:00,865.2000122,865.960022,863.1699829,864.1199951,0,0,0
2023-11-24 11:00:00+07:00,864.6500244,865.3300171,863.4000244,863.9000244,0,0,0
2023-11-24 11:15:00+07:00,864.3499756,864.3499756,861.3300171,862.2399902,0,0,0
2023-11-24 11:30:00+07:00,862.1900024,864.6400146,862.0100098,864.6400146,0,0,0
2023-11-24 11:45:00+07:00,864,865.2000122,863.5900269,864.6400146,0,0,0
2023-11-24 12:00:00+07:00,864.6199951,864.8200073,863.3800049,863.7299805,0,0,0
2023-11-24 12:15:00+07:00,863.5800171,864.1099854,861.9799805,863.3200073,0,0,0
2023-11-24 12:30:00+07:00,864.7600098,864.7600098,864.7600098,864.7600098,0,0,0
2023-11-24 14:15:00+07:00,863.789978,864.9400024,863.789978,864.9400024,0,0,0
2023-11-24 14:30:00+07:00,864.9699707,865.2999878,862.4299927,862.6500244,0,0,0
2023-11-24 14:45:00+07:00,862.6500244,864.5599976,862.4899902,864.3300171,0,0,0
2023-11-24 15:00:00+07:00,864.2299805,864.4099731,861.3300171,862.710022,0,0,0
2023-11-24 15:15:00+07:00,863.0499878,863.7399902,861.539978,861.5800171,0,0,0
2023-11-24 15:30:00+07:00,860.9500122,863.1599731,860.9500122,862.710022,0,0,0
2023-11-24 15:45:00+07:00,862.5300293,862.9799805,861.1400146,861.6799927,0,0,0
2023-11-24 16:00:00+07:00,861.9000244,863.4500122,860.9299927,863.4500122,0,0,0
2023-11-24 16:15:00+07:00,862.4299927,863.8599854,862.0900269,863.2600098,0,0,0
2023-11-27 10:00:00+07:00,857.3400269,858.710022,856.1199951,858.5499878,0,0,0
2023-11-27 10:15:00+07:00,858.4199829,859.2399902,855.8400269,857.6099854,0,0,0
